Dependents,tenure,MultipleLines,OnlineSecurity,TechSupport,StreamingTV,PaperlessBilling,MonthlyCharges,Churn,ChargesPerTenure,TenureGroup,NumAddons,HasStreaming,IsLongTermContract,IsAutoPayment,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,Segment,Segment_Label,Churn_Probability,Churn_Predicted,Risk_Tier,Priority,Rec_Count,Recommendations
0,72,1,1,1,1,0,115.15,0,-0.4829659038980979,3,6,1,1,0,0,1,0,0,0,1,0,1,1,Stable Mid-Risk,0.0704771088029145,0,Low,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
1,68,0,0,1,1,1,72.95,0,-0.5436827750817935,3,4,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk,0.06793943885090202,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
1,15,0,0,0,0,0,19.65,0,-0.5237362255669389,1,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk,0.15115470737574116,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,24,0,0,0,0,1,19.55,0,-0.5758121039669137,1,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.08284385669287019,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,24,1,0,1,0,1,89.55,0,-0.2489699419721156,1,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.644963277782311,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,27,0,1,0,0,0,50.35,0,-0.4571900774694649,2,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.32956193287134966,0,Medium,High,3,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo
0,12,0,0,1,0,0,50.25,1,-0.2158906418405541,0,1,0,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.4251334848001397,0,Medium,High,4,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo
1,71,0,1,1,1,0,87.25,0,-0.5256411836043591,3,6,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk,0.04736543460376806,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
1,67,0,0,0,0,1,20.8,0,-0.6313890043699788,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.06315812149714037,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,63,1,0,1,1,1,109.25,0,-0.4678338133730742,3,5,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk,0.17575119030832498,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,1,0,0,0,0,0,20.35,0,0.5206266201820644,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.5193417738511217,1,High,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,4,0,0,0,0,1,55.9,0,0.6379396104694829,0,1,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.6478986544229489,1,High,High,4,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo
0,40,0,1,0,0,1,79.2,1,-0.4416075235478301,2,2,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk,0.5169329086945323,1,High,Critical,4,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
0,12,0,0,0,1,1,96.0,1,0.194906855721589,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7777016466301346,1,Very High,Critical,6,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
1,52,0,1,0,1,0,79.2,0,-0.4926611674173745,3,5,1,1,0,1,0,0,0,0,1,0,1,1,Stable Mid-Risk,0.09290758812462117,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
0,10,1,0,0,0,1,24.0,0,-0.4124122464865273,0,0,0,0,0,0,0,1,1,0,0,0,1,2,Vulnerable High-Risk,0.41349427293628604,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,68,1,1,0,1,0,101.35,0,-0.495637653960405,3,4,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk,0.23211294633963941,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,54,1,0,1,1,1,100.1,1,-0.4546470453416993,3,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.5792527598307823,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
1,4,0,0,1,0,0,56.5,1,0.6519471316978315,0,2,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.5012852874782677,0,Medium,High,3,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month
0,52,0,1,0,0,0,35.45,0,-0.5890179368733882,3,2,0,1,0,1,0,0,0,1,0,0,0,3,Loyal Low-Risk,0.17834512680989204,0,Low,Low,2,Send annual loyalty thank-you reward: gift card or free month | Invite to referral program: reward for bringing new customers
0,1,0,0,0,0,1,85.0,1,4.293902651068439,0,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.8211114976519767,1,Very High,Critical,6,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,70,1,1,1,1,0,79.4,0,-0.536554874871784,3,5,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk,0.19065499905729424,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,43,0,1,0,0,1,35.2,0,-0.5737109757826615,2,2,0,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk,0.16548746591210814,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Cross-sell DeviceProtection or StreamingTV at discounted rate
0,52,0,0,0,0,0,19.65,0,-0.6238164958997885,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.08394430953561113,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,12,0,1,1,0,0,49.85,0,-0.2194823139503871,0,4,1,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk,0.1587485573460979,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
1,56,1,1,0,0,0,68.75,0,-0.5263024792276515,3,3,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk,0.1607769370782047,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,42,1,0,0,0,0,79.9,0,-0.4501950424706737,2,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.6584341075414029,1,High,Critical,5,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,22,0,0,0,1,1,89.75,0,-0.2115962512744496,1,2,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk,0.6832472216599758,1,High,Critical,5,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
1,51,0,1,0,1,0,59.3,1,-0.5339781030676345,3,5,1,1,0,1,0,0,0,1,0,0,1,1,Stable Mid-Risk,0.19431162923239467,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
0,27,0,0,0,0,1,19.4,0,-0.5862176911651155,2,0,0,0,1,0,0,1,1,0,0,1,0,2,Vulnerable High-Risk,0.2901149279485397,0,Low,High,4,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,51,1,1,0,0,1,93.65,0,-0.4568693924596584,3,3,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk,0.3410692854493827,0,Medium,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
1,4,0,1,0,0,1,49.4,1,0.4861914638290408,0,1,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.49896152987725134,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,1,0,0,0,0,1,19.9,0,0.4943625178789108,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.534342453384335,1,High,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,35,0,0,0,1,0,55.0,1,-0.4887579535181405,2,1,1,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.44583903163108063,0,Medium,High,3,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo
1,71,1,0,1,0,1,72.9,0,-0.5489059902741277,3,4,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk,0.14945464007125853,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,1,0,0,0,0,1,69.2,1,3.37174083686883,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.8083699405521279,1,Very High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
1,69,1,0,0,0,1,25.6,0,-0.624404862132875,3,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.056157704838250784,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
1,14,0,0,0,0,0,19.75,0,-0.5134008149383833,1,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk,0.15118099690813502,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,57,0,1,1,0,0,55.7,0,-0.5549940293137475,3,2,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.285783644147187,0,Low,High,2,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month
1,72,1,1,1,1,0,117.5,0,-0.4792081784544199,3,6,1,1,1,0,1,0,0,0,1,1,0,1,Stable Mid-Risk,0.05322118173623152,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,48,0,0,0,0,0,19.85,0,-0.6198071553351348,2,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk,0.06868675713738191,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
1,4,0,0,0,1,1,78.9,0,1.1748945908895083,0,1,1,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk,0.7561532363192273,1,Very High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
1,31,0,0,0,0,1,20.65,0,-0.5917675461160794,2,0,0,0,0,0,0,1,1,0,0,0,1,2,Vulnerable High-Risk,0.2918888962201319,0,Low,High,4,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,38,0,0,1,0,1,62.3,1,-0.4806268069361576,2,3,1,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk,0.3092388650814921,0,Medium,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
0,37,1,0,0,1,1,92.5,1,-0.3829506537913366,2,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7457604909142579,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,1,0,0,0,0,0,19.65,0,0.4797713499327145,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.5134821448363792,1,High,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,57,1,0,0,1,1,79.75,0,-0.5065916032301583,3,4,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk,0.10308946177545528,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,62,0,1,1,1,1,79.95,0,-0.5189593551083628,3,5,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk,0.040791970771963504,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,3,0,0,1,0,1,29.9,0,0.2054573925442232,0,1,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.519026196064789,1,High,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
1,72,0,0,0,0,1,19.75,0,-0.6355135665903862,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.06315812149714037,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
1,29,0,1,1,0,1,45.0,0,-0.4920004352839619,2,4,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.23472731122405416,0,Low,High,3,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Upsell opportunity: offer enhanced plan with streaming bundle
1,13,0,0,0,0,0,44.8,0,-0.2935605512156917,1,0,0,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.35970053629332405,0,Medium,High,4,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
1,3,0,0,0,0,0,69.65,1,1.3654552442668328,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7377657416644743,1,High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,11,0,0,0,0,0,51.1,0,-0.1700219959378958,0,1,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.5649273825713451,1,High,High,4,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo
1,21,0,1,1,1,0,53.15,0,-0.3850869683327414,1,5,1,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk,0.1358930944537425,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
0,19,1,0,0,0,0,24.7,0,-0.5229337113298982,1,0,0,0,1,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.33487850285505877,0,Medium,High,4,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
